"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,4.328379,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,4.317871,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,4.488557,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,4.508404,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,4.616859,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.909167,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,2.15,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,2.16,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,2.11,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,2.05,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,2.16,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,2.03,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,1.97,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,1.75,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,1.72,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,1.62,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,1.6,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,1.59,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2017","2017","PC","Percentage","0","Units",,,8.9925,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,9.62,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,9.77,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,9.56,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,9.33,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,9.09,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,8.99,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,8.84,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,8.74,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,8.65,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,8.59,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,8.48,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,8.25,,
"IRLT","Long-term interest rates, Per cent per annum","SVN","Slovenia","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.96,,
"IRLT","Long-term interest rates, Per cent per annum","SVN","Slovenia","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.99,,
"IRLT","Long-term interest rates, Per cent per annum","SVN","Slovenia","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,1.01,,
"IRLT","Long-term interest rates, Per cent per annum","SVN","Slovenia","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.99,,
"IRLT","Long-term interest rates, Per cent per annum","SVN","Slovenia","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,1,,
"IRLT","Long-term interest rates, Per cent per annum","SVN","Slovenia","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.98,,
"IRLT","Long-term interest rates, Per cent per annum","SVN","Slovenia","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.86,,
"IRLT","Long-term interest rates, Per cent per annum","SVN","Slovenia","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,1.15,,
"IRLT","Long-term interest rates, Per cent per annum","SVN","Slovenia","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,1.09,,
"IRLT","Long-term interest rates, Per cent per annum","SVN","Slovenia","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.98,,
"IRLT","Long-term interest rates, Per cent per annum","SVN","Slovenia","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.97,,
"IRLT","Long-term interest rates, Per cent per annum","SVN","Slovenia","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.81,,
"IRLT","Long-term interest rates, Per cent per annum","SVN","Slovenia","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.69,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","A","Annual","2017","2017","PC","Percentage","0","Units",,,9.0525,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,8.75,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,8.73,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,8.62,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,8.84,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,8.62,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,9.01,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,9.24,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,9.12,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,9,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,9.4,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,9.8,,
"IRLT","Long-term interest rates, Per cent per annum","ZAF","South Africa","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,9.5,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.89,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.99,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.94,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.92,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.88,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.85,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,0.98,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.85,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.72,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.71,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.69,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.59,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2017","2017","PC","Percentage","0","Units",,,6.816667,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,6.99,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,7.12,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,6.84,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,6.47,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,6.47,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,6.75,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,7,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,6.95,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,6.77,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,6.86,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,6.81,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,6.77,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.8341666,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","A","Annual","2017","2017","PC","Percentage","0","Units",,,6.92425,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,6.7925,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,6.98,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,7.118,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,7.165,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,7.115,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,6.584,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,6.55,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,6.6,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,6.724,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,6.945,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,7.1675,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,7.35,,
